date,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-08-13 08:00:00,1.6,1085.75,10.0969667982433,981.25,100.0,688.0,86.0,1818.25,1006.5,27.0,57.47500038147,2.0183441908175
2004-08-13 09:00:00,1.4,1031.25,8.73780306641848,929.0,79.0,758.5,77.0,1722.0,809.25,30.5,44.400000572205,1.90756069389653
2004-08-13 10:00:00,1.5,1016.0,7.91079935277257,895.5,91.0,766.25,93.0,1704.25,820.0,33.449998855591,35.10000038147,1.78100661904056
2004-08-13 11:00:00,1.2,952.75,5.77005420290099,801.0,83.0,867.5,109.0,1572.5,656.5,35.749999046326,29.0,1.67162585255849
2004-08-13 12:00:00,1.1,917.5,5.30321007245831,778.5,65.0,896.0,89.0,1537.25,551.0,35.849999427795,27.675000190735,1.60405019077922
2004-08-13 13:00:00,0.8,892.0,4.23824794711702,723.75,55.0,970.5,71.0,1490.0,511.25,36.300000190735,27.375,1.62636075103234
2004-08-13 14:00:00,0.7,840.75,3.34758146661128,673.25,40.0,1061.0,56.0,1394.25,450.75,33.550000190735,28.800000190735,1.46952222323966
2004-08-13 15:00:00,0.7,799.25,3.95987643272315,708.5,48.0,1077.75,68.0,1332.0,461.75,35.150000572205,20.47500038147,1.14181853746434
2004-08-13 16:00:00,0.7,837.5,4.27535240882218,725.75,46.0,1056.0,61.0,1382.25,440.25,34.97500038147,22.400000095367,1.23714325013011
2004-08-13 17:00:00,1.0,870.0,4.62988452950906,744.5,54.0,998.25,70.0,1400.25,471.5,33.97500038147,25.150000572205,1.31404803394092
2004-08-13 18:00:00,1.0,891.5,5.1463094114168,770.75,55.0,964.75,76.0,1464.5,493.5,32.049999713898,28.150000095367,1.32043418288714
2004-08-13 19:00:00,1.2,925.75,5.86011570553528,805.25,60.0,901.25,78.0,1510.75,524.0,29.39999961853,34.449999332428,1.38988278388645
2004-08-13 20:00:00,1.1,918.75,5.66486180639104,796.0,62.0,870.25,80.0,1537.75,559.5,28.050000190735,41.125,1.53500475596843
2004-08-13 21:00:00,1.0,931.66666666667,4.65876603389458,746.0,51.0,911.66666666667,71.0,1527.6666666667,534.0,26.900000254313,47.533332824707,1.65951896692269
2004-08-13 22:00:00,1.2,956.75,5.07111197467901,767.0,57.0,866.5,74.0,1533.5,577.0,26.550000190735,50.400000572205,1.72400346817569
2004-08-13 23:00:00,1.4,993.75,5.88139302113151,806.25,72.0,830.0,90.0,1579.75,674.25,25.949999809265,52.924999237061,1.7478472441807
2004-08-14 00:00:00,1.3,984.0,5.63346510318638,794.5,63.0,838.25,78.0,1569.5,675.75,25.425000190735,54.60000038147,1.7483487506934
2004-08-14 01:00:00,1.0,919.25,4.48188536150461,736.75,49.0,899.0,63.0,1533.75,611.0,25.075000286102,55.700000762939,1.7471341515977
2004-08-14 02:00:00,0.6,846.5,2.47765835981939,618.0,30.0,1074.5,42.0,1442.0,528.75,25.075000286102,55.25,1.73301904045934
2004-08-14 03:00:00,0.4,801.75,1.67478455631097,559.0,246.881251619591,1232.25,113.075515230071,1413.5,478.25,24.950000286102,55.97500038147,1.74284390341409
2004-08-14 04:00:00,0.4,794.75,1.80140166345282,569.0,18.0,1178.25,27.0,1425.5,497.25,25.22500038147,55.0,1.74051669828315
2004-08-14 05:00:00,0.4,808.75,1.91870378378035,578.0,22.0,1169.75,29.0,1445.25,513.0,25.575000286102,53.52499961853,1.72912956806424
2004-08-14 06:00:00,0.5,834.5,2.59668729683025,626.0,39.0,1088.0,41.0,1471.25,562.75,24.650000095367,55.949999809265,1.71142347498708
2004-08-14 07:00:00,1.1,967.25,6.30284875583977,825.75,68.0,820.5,61.0,1639.25,822.0,24.0,57.200000762939,1.6834551284856
2004-08-14 08:00:00,1.2,968.5,6.810174913241,848.5,84.0,799.75,68.0,1626.0,889.5,25.025000095367,53.174999237061,1.66301511284702
2004-08-14 09:00:00,0.9,913.25,4.71191418828081,748.75,54.0,910.5,58.0,1535.0,742.25,28.0,43.425000190735,1.61616804846884
2004-08-14 10:00:00,0.9,933.0,4.68772407392587,747.5,51.0,947.5,52.0,1550.75,628.75,31.64999961853,35.474999427795,1.62687640717641
2004-08-14 11:00:00,1.0,922.0,4.02758034420112,712.25,52.0,923.75,57.0,1494.0,608.75,34.97500038147,29.0,1.60165866522445
2004-08-14 12:00:00,0.8,913.5,4.2846500617912,726.25,44.0,958.5,51.0,1495.5,533.5,35.27499961853,27.625,1.55121990625894
2004-08-14 13:00:00,0.8,872.75,3.7949708199494,699.25,47.0,998.75,53.0,1413.25,527.5,36.175000190735,24.124999523163,1.42348199090019
2004-08-14 14:00:00,0.7,831.0,3.38535010842563,675.5,37.0,1041.0,49.0,1349.75,463.25,34.799999237061,24.450000286102,1.33734924534851
2004-08-14 15:00:00,0.7,839.5,3.55109621990527,685.25,33.0,1051.0,44.0,1339.25,461.75,38.199999809265,19.599999904633,1.29149069667381
2004-08-14 16:00:00,0.7,874.0,3.55968694464001,685.75,36.0,1031.75,48.0,1401.5,500.5,38.85000038147,20.25,1.38203730122884
2004-08-14 17:00:00,0.7,896.25,3.57689493461967,686.75,33.0,1005.5,46.0,1437.5,492.5,36.949999809265,27.10000038147,1.66832020464249
2004-08-14 18:00:00,0.9,963.75,5.10614538576162,768.75,40.0,872.75,56.0,1546.25,571.75,35.175000190735,32.050000190735,1.78978547698563
2004-08-14 19:00:00,1.2,1001.25,6.57952751662502,838.25,56.0,800.75,73.0,1613.75,668.25,32.0,38.22500038147,1.78797522238378
2004-08-14 20:00:00,1.4,1004.75,7.26410747614906,868.25,71.0,778.75,85.0,1632.75,771.0,29.824999809265,41.77499961853,1.72694752814014
2004-08-14 21:00:00,1.2,978.75,6.139279509279,818.25,57.0,797.0,72.0,1589.5,731.5,28.199999809265,45.875,1.72722431963358
2004-08-14 22:00:00,1.0,935.25,5.21186185767868,774.0,43.0,825.25,53.0,1562.25,686.75,27.14999961853,48.199999809265,1.7074915252571
2004-08-14 23:00:00,0.9,938.5,4.89749022173958,758.25,40.0,858.25,47.0,1543.5,663.75,26.674999713898,49.474999427795,1.70477036773545
2004-08-15 00:00:00,0.7,878.25,3.52965813825481,684.0,26.0,946.5,37.0,1475.0,587.5,26.074999809265,50.849999427795,1.69168235373017
2004-08-15 01:00:00,0.5,847.5,2.96397216740301,649.75,24.0,989.25,34.0,1479.25,609.75,25.700000286102,52.474999427795,1.70771960586533
2004-08-15 02:00:00,0.5,825.5,2.67609058782946,631.25,24.0,1028.0,33.0,1473.0,593.25,24.75,55.424999237061,1.70542965195126
2004-08-15 03:00:00,0.4,804.25,2.17661952622251,597.0,246.881251619591,1077.0,113.075515230071,1453.5,566.25,23.800000190735,57.5,1.67226142977556
2004-08-15 04:00:00,2.15274954391452,788.5,2.00201278178286,584.25,18.0,1107.0,27.0,1456.5,570.75,22.425000190735,62.150000572205,1.66475312849326
2004-08-15 05:00:00,0.4,784.5,2.38632864280939,611.75,18.0,1054.25,27.0,1443.0,613.75,22.52499961853,61.800001144409,1.66535472667636
2004-08-15 06:00:00,0.4,771.5,1.99193606211923,583.5,19.0,1148.5,27.0,1413.5,565.5,22.724999904633,59.174999237061,1.61387692032834
2004-08-15 07:00:00,0.5,795.5,2.54431920570171,622.5,22.0,1064.0,28.0,1425.0,593.5,23.02499961853,58.424999237061,1.62232722170693
2004-08-15 08:00:00,0.7,875.25,3.49547239443803,682.0,34.0,983.0,36.0,1457.0,610.5,23.924999713898,56.275000572205,1.6488584795431
2004-08-15 09:00:00,1.1,954.5,5.97754742609163,810.75,61.0,841.25,59.0,1562.0,758.5,26.299999713898,50.100001335144,1.68885495584462
2004-08-15 10:00:00,1.0,937.5,5.29302686660236,778.0,46.0,896.0,56.0,1519.75,699.75,32.14999961853,34.0,1.60385389681938
2004-08-15 11:00:00,1.2,953.75,6.30284875583977,825.75,56.0,870.25,70.0,1530.75,691.25,35.825000762939,25.675000190735,1.48608498278297
2004-08-15 12:00:00,1.1,875.0,4.79455723358738,753.0,31.0,978.25,36.0,1402.0,578.75,38.27499961853,19.75,1.30667106319482
2004-08-15 13:00:00,0.6,809.75,3.19011070296679,663.75,11.0,1122.75,17.0,1312.25,478.0,37.25,20.549999713898,1.28596651127317
2004-08-15 14:00:00,0.4,746.0,2.56670697310786,624.0,8.0,1226.5,14.0,1209.0,410.0,36.325000762939,18.449999809265,1.09762620405387
2004-08-15 15:00:00,0.4,738.25,2.36462740296431,610.25,14.0,1281.0,24.0,1203.75,404.25,36.849999427795,16.900000095367,1.03472397340225
2004-08-15 16:00:00,0.5,771.0,3.00383362098301,652.25,21.0,1222.75,36.0,1239.25,440.0,37.85000038147,15.925000190735,1.0296072211712
2004-08-15 17:00:00,0.6,799.25,3.10042561497608,658.25,26.0,1216.25,43.0,1254.0,460.5,36.724999427795,17.099999904633,1.03983967541983
2004-08-15 18:00:00,0.8,830.75,3.43598902469225,678.5,37.0,1142.5,60.0,1291.0,526.25,33.77499961853,21.875,1.13027126303969
2004-08-15 19:00:00,1.0,884.75,4.60587512452493,743.25,53.0,1015.75,81.0,1379.0,646.5,32.575000762939,24.599999904633,1.1885163352873
2004-08-15 20:00:00,1.1,882.75,4.37809966124163,731.25,56.0,987.5,87.0,1384.0,692.5,30.550000190735,28.425000190735,1.22470747628963
2004-08-15 21:00:00,1.1,906.25,5.52934726940819,789.5,51.0,936.25,85.0,1429.5,728.75,29.375,30.5,1.22875669462774
2004-08-15 22:00:00,1.6,981.5,8.16623491114278,906.0,79.0,783.5,91.0,1560.75,1002.25,28.449999809265,34.39999961853,1.31402675142956
2004-08-15 23:00:00,0.9,892.0,5.04615109118993,765.75,38.0,879.75,55.0,1399.25,796.5,28.324999809265,34.14999961853,1.2950937943345
2004-08-16 00:00:00,0.7,841.25,3.99592429292043,710.5,25.0,956.25,42.0,1366.75,684.5,27.800000190735,35.249999046326,1.29680039486054
2004-08-16 01:00:00,0.7,859.25,3.6765264390699,692.5,24.0,988.25,43.0,1376.75,710.0,25.349999904633,39.699999809265,1.26562997727604
2004-08-16 02:00:00,0.5,810.0,3.07615547790487,656.75,11.0,1016.25,20.0,1336.5,629.0,24.5,41.525000572205,1.25894778528173
2004-08-16 03:00:00,0.4,759.25,1.75663846250919,565.5,246.881251619591,1175.25,113.075515230071,1266.75,502.75,24.75,39.75,1.22310923948075
2004-08-16 04:00:00,0.3,748.5,1.48340024802539,543.25,16.0,1237.75,23.0,1243.5,461.75,23.349999904633,41.875,1.18559118040787
2004-08-16 05:00:00,0.4,765.75,2.44827380234886,616.0,43.0,1163.25,43.0,1306.0,529.75,21.500000476837,45.624999046326,1.15581658318358
2004-08-16 06:00:00,0.9,864.75,5.40036631044263,783.25,86.0,893.25,68.0,1445.5,838.0,21.349999904633,46.974999427795,1.17926246990968
2004-08-16 07:00:00,1.3,923.5,8.51218364634849,920.0,92.0,766.75,62.0,1534.25,945.75,22.175000190735,44.97500038147,1.18671979065584
2004-08-16 08:00:00,1.6,973.25,10.866450222389,1009.5,102.0,722.25,65.0,1615.5,1014.0,23.64999961853,40.75,1.17457962271243
2004-08-16 09:00:00,2.1,1027.75,11.9608642859333,1048.25,171.0,719.25,93.0,1624.25,1134.5,27.099999904633,32.449999809265,1.14620303241565
2004-08-16 10:00:00,2.0,979.0,10.5844737701138,999.25,148.0,795.5,110.0,1515.0,1026.5,33.350000858307,20.099999904633,1.01420958384249
2004-08-16 11:00:00,1.4,892.25,7.40447768933764,874.25,119.0,923.25,106.0,1369.25,749.0,35.27499961853,17.0,0.954596865390115
2004-08-16 12:00:00,1.4,891.66666666667,7.28159109327227,869.0,71.0,953.33333333333,77.0,1363.0,632.0,37.399998982747,14.733333269755,0.929538829549052
2004-08-16 13:00:00,0.9,835.5,4.55801607320063,740.75,53.0,1065.0,60.0,1276.5,478.5,38.550000190735,14.625,0.982099903484491
2004-08-16 14:00:00,0.8,824.0,3.95088623558786,708.0,61.0,1090.5,67.0,1255.5,463.0,35.77499961853,17.799999713898,1.02744490507099
2004-08-16 15:00:00,0.8,825.25,3.84812595294301,702.25,53.0,1076.5,57.0,1267.25,458.0,38.400000572205,16.449999809265,1.09572897771127
2004-08-16 16:00:00,1.0,871.0,4.95672711689997,761.25,61.0,1014.5,60.0,1346.0,520.25,39.724999427795,15.325000047684,1.09631833626586
2004-08-16 17:00:00,1.3,903.0,6.90680126941897,852.75,72.0,930.0,69.0,1420.0,605.5,38.77499961853,15.75,1.07057676106235
2004-08-16 18:00:00,1.3,944.25,6.99254133607668,856.5,67.0,879.5,77.0,1463.25,631.0,35.174999237061,22.324999809265,1.246706960676
2004-08-16 19:00:00,1.3,969.0,6.84989194384039,850.25,70.0,857.0,77.0,1502.75,695.25,31.675000190735,28.224999904633,1.29622313501307
2004-08-16 20:00:00,1.6,1005.0,8.48104678992204,918.75,81.0,788.0,87.0,1542.75,870.75,30.425000190735,30.900000095367,1.32189926967101
2004-08-16 21:00:00,1.4,971.5,7.97130332309673,898.0,79.0,806.75,88.0,1507.75,878.75,29.5,32.050000190735,1.3004917811444
2004-08-16 22:00:00,1.3,960.0,5.71209627114823,798.25,73.0,853.5,84.0,1459.25,780.25,28.0,34.89999961853,1.29888921191248
2004-08-16 23:00:00,1.0,945.5,5.07111197467901,767.0,57.0,869.75,65.0,1442.5,728.25,28.150000095367,36.550000190735,1.37215820717467
2004-08-17 00:00:00,0.9,958.75,5.46727443855849,786.5,45.0,829.5,54.0,1459.75,820.75,26.5,40.674999237061,1.38728406431497
2004-08-17 01:00:00,0.6,877.0,3.08828038202601,657.5,25.0,963.75,37.0,1349.25,663.0,28.27499961853,36.699999809265,1.38778359062456
2004-08-17 02:00:00,0.5,867.0,2.88493145450513,644.75,23.0,1001.25,36.0,1385.25,656.0,25.674999713898,43.800000190735,1.42331092217919
2004-08-17 03:00:00,0.5,835.75,2.59293164095314,625.75,246.881251619591,1023.5,113.075515230071,1397.25,638.75,24.299999713898,48.950000762939,1.46655699671975
2004-08-17 04:00:00,0.4,820.0,2.1801052689444,597.25,18.0,1069.25,29.0,1346.25,602.75,24.275000095367,48.299999237061,1.44493700004547
2004-08-17 05:00:00,0.4,827.5,2.47397711827861,617.75,23.0,1038.75,25.0,1354.25,559.75,23.625,49.175000190735,1.41531117853004
2004-08-17 06:00:00,1.0,928.75,5.56049565761717,791.0,59.0,841.25,41.0,1492.5,788.5,22.150000095367,53.89999961853,1.42007731894743
2004-08-17 07:00:00,2.2,1117.5,12.8684322413201,1079.25,135.0,637.75,68.0,1761.25,1144.75,22.52499961853,52.324999809265,1.4100272514895
2004-08-17 08:00:00,2.5,1155.25,16.0272506941926,1180.5,167.0,579.75,82.0,1849.5,1302.0,24.300000190735,47.799999237061,1.4321026397482
2004-08-17 09:00:00,2.3,1112.25,12.2287068943875,1057.5,190.0,654.25,137.0,1695.0,1297.25,27.324999809265,40.650000572205,1.45477262654264
2004-08-17 10:00:00,2.0,1094.0,10.0233508363795,978.5,142.0,716.5,119.0,1632.5,1191.75,33.300000667572,28.199999809265,1.4189489083221
2004-08-17 11:00:00,2.15274954391452,1021.75,7.76639255268836,889.5,246.881251619591,802.75,113.075515230071,1499.0,861.5,35.300000190735,23.099999904633,1.29891989736341
2004-08-17 12:00:00,2.15274954391452,967.75,5.86011570553528,805.25,246.881251619591,875.25,113.075515230071,1391.0,648.5,36.099999427795,21.275000095367,1.25016174088335
2004-08-17 13:00:00,2.15274954391452,977.75,6.60747374437697,839.5,246.881251619591,852.0,113.075515230071,1422.0,694.25,38.5,18.0,1.2054757740496
2004-08-17 14:00:00,2.15274954391452,946.5,4.75072872141293,750.75,246.881251619591,921.75,113.075515230071,1358.25,594.75,36.474999427795,20.75,1.24464680643035
2004-08-17 15:00:00,2.15274954391452,997.25,5.91870740067393,808.0,246.881251619591,870.0,113.075515230071,1447.0,662.25,38.824999809265,19.125,1.30349821193974
2004-08-17 16:00:00,2.15274954391452,1026.0,6.01512020896016,812.5,246.881251619591,842.5,113.075515230071,1462.5,691.75,38.849999427795,19.799999713898,1.35132527215745
2004-08-17 17:00:00,2.15274954391452,973.25,5.01129410974165,764.0,246.881251619591,914.0,113.075515230071,1372.75,619.0,38.125,19.700000286102,1.29281574911859
2004-08-17 18:00:00,2.15274954391452,924.75,4.1920614157232,721.25,246.881251619591,968.75,113.075515230071,1316.5,484.25,36.125,20.650000095367,1.21510219483644
2004-08-17 19:00:00,2.15274954391452,956.75,5.04116521661516,765.5,246.881251619591,929.0,113.075515230071,1379.5,516.25,32.824999809265,24.275000095367,1.1893894984704
2004-08-17 20:00:00,2.15274954391452,1029.0,7.45741156781145,876.5,246.881251619591,806.5,113.075515230071,1489.25,775.5,30.375,29.800000190735,1.27121388019358
2004-08-17 21:00:00,2.15274954391452,1108.5,9.32577370957366,952.0,246.881251619591,735.25,113.075515230071,1601.0,1041.0,29.099999904633,33.575000762939,1.33144514343499
2004-08-17 22:00:00,2.15274954391452,1105.0,9.97662393903718,976.75,246.881251619591,692.0,113.075515230071,1618.25,1137.75,28.575000286102,35.675000190735,1.37259501074085
2004-08-17 23:00:00,2.15274954391452,1038.5,8.16011292462577,905.75,246.881251619591,727.75,113.075515230071,1544.75,1090.5,27.974999904633,36.125,1.34253563856587
2004-08-18 00:00:00,2.15274954391452,964.5,6.44608933597551,832.25,246.881251619591,795.0,113.075515230071,1455.25,977.5,25.825000286102,39.5,1.29494643276397
2004-08-18 01:00:00,2.15274954391452,955.0,5.99363775677734,811.5,246.881251619591,823.25,113.075515230071,1464.0,936.0,25.050000190735,40.050000190735,1.25438962703088
2004-08-18 02:00:00,2.15274954391452,935.0,5.37984989184678,782.25,246.881251619591,846.75,113.075515230071,1428.25,866.75,24.449999809265,42.52499961853,1.28544967539376
2004-08-18 03:00:00,2.15274954391452,901.5,4.44875021597471,735.0,246.881251619591,890.0,113.075515230071,1409.75,780.5,22.974999904633,46.175000190735,1.27834031734915
2004-08-18 04:00:00,2.15274954391452,874.75,4.05025697922261,713.5,246.881251619591,903.25,113.075515230071,1378.75,746.0,22.549999713898,46.72500038147,1.26101341522229
2004-08-18 05:00:00,2.15274954391452,884.0,4.33594097421864,729.0,246.881251619591,919.75,113.075515230071,1389.0,836.5,22.924999713898,45.72500038147,1.26209686127823
2004-08-18 06:00:00,2.15274954391452,942.0,6.29188712636252,825.25,246.881251619591,870.25,113.075515230071,1449.75,995.0,23.799999713898,41.77499961853,1.21493423664675
2004-08-18 07:00:00,2.15274954391452,1077.0,10.9218382079335,1011.5,246.881251619591,707.75,113.075515230071,1633.25,1138.25,24.425000667572,42.625,1.28656389490962
2004-08-18 08:00:00,2.15274954391452,1040.0,11.2005765116703,1021.5,246.881251619591,713.25,113.075515230071,1623.75,997.75,27.349999427795,36.799999237061,1.31890588670567
2004-08-18 09:00:00,2.15274954391452,982.25,6.52935162297458,836.0,246.881251619591,840.0,113.075515230071,1498.25,695.75,29.599999904633,35.35000038147,1.44263996138619
2004-08-18 10:00:00,2.15274954391452,995.25,5.73840986160707,799.5,246.881251619591,896.0,113.075515230071,1501.25,614.75,34.649998664856,28.275000095367,1.53376788796544
2004-08-18 11:00:00,2.15274954391452,1024.0,7.04995174513952,859.0,246.881251619591,810.0,113.075515230071,1576.25,709.75,33.050000190735,32.625000476837,1.61879640585806
2004-08-18 12:00:00,2.15274954391452,1029.25,5.56569430679913,791.25,246.881251619591,855.0,113.075515230071,1567.0,650.75,33.300000190735,33.075000762939,1.66424593232013
2004-08-18 13:00:00,2.15274954391452,1002.5,5.46727443855849,786.5,246.881251619591,850.0,113.075515230071,1518.0,636.0,34.599998474121,30.124999523163,1.62959735625092
2004-08-18 14:00:00,2.15274954391452,987.25,5.37984989184678,782.25,246.881251619591,874.75,113.075515230071,1514.0,592.5,34.925000190735,29.549999713898,1.62752709427666
2004-08-18 15:00:00,2.15274954391452,1022.75,7.03845365481648,858.5,246.881251619591,809.5,113.075515230071,1590.25,683.75,35.60000038147,28.500000476837,1.62929314972969
2004-08-18 16:00:00,1.4,1023.25,7.4103512917057,874.5,83.0,784.75,71.0,1589.5,710.5,36.424999237061,27.125000476837,1.62258768758522
2004-08-18 17:00:00,1.7,1063.75,9.06812908450501,942.0,94.0,735.0,78.0,1650.0,801.25,36.75,26.249999523163,1.59842876626893
2004-08-18 18:00:00,1.5,1042.25,8.90866629489569,935.75,84.0,759.0,72.0,1630.0,769.75,36.449998855591,26.77499961853,1.60384625686629
2004-08-18 19:00:00,1.7,1059.25,9.19656674023842,947.0,90.0,732.5,74.0,1670.5,813.0,33.324999809265,32.800000190735,1.65271712222055
2004-08-18 20:00:00,1.6,1050.25,8.52465200763202,920.5,91.0,743.25,70.0,1682.5,851.25,31.349999904633,39.474999427795,1.77984729989851
2004-08-18 21:00:00,1.4,1024.75,7.92892990634998,896.25,70.0,738.25,55.0,1693.25,822.5,29.875000476837,44.650000572205,1.85108426696236
2004-08-18 22:00:00,1.4,1028.5,6.07976405034256,815.5,75.0,803.5,54.0,1623.75,778.25,29.074999809265,48.449999809265,1.91856658683892
2004-08-18 23:00:00,1.4,1054.5,6.4129120527581,830.75,72.0,769.0,53.0,1685.75,826.75,27.950000286102,52.925000190735,1.96403861909601
2004-08-19 00:00:00,1.2,1000.5,5.72787823839738,799.0,59.0,800.25,46.0,1641.75,753.0,27.724999904633,53.025000572205,1.94225265116106
2004-08-19 01:00:00,0.9,935.75,4.35465669717265,730.0,48.0,863.5,38.0,1551.0,725.75,27.674999713898,52.574999809265,1.92019119980378
2004-08-19 02:00:00,0.6,862.5,2.33582400211631,608.25,41.0,1034.75,30.0,1465.0,596.75,28.324999809265,49.52499961853,1.8781704359251
2004-08-19 03:00:00,0.4,834.33333333333,1.75451886742675,565.33333333333,246.881251619591,1186.6666666667,113.075515230071,1443.6666666667,473.33333333333,28.800000508626,49.033332824707,1.91118216073331
2004-08-19 04:00:00,0.5,841.25,1.9154028575292,577.75,11.0,1143.75,16.0,1464.25,463.25,27.724999904633,52.500000953674,1.92302244107249
2004-08-19 05:00:00,0.5,871.0,2.37185175765315,610.75,11.0,1077.25,12.0,1494.25,526.0,27.450000286102,52.97500038147,1.90968485751125
2004-08-19 06:00:00,0.8,962.0,4.66841021340003,746.5,37.0,861.75,38.0,1605.0,711.75,27.050000667572,54.425000190735,1.91681508496215
2004-08-19 07:00:00,1.4,1083.25,7.76040022852727,889.25,72.0,724.5,56.0,1734.0,918.0,27.574999809265,52.14999961853,1.89364500969044
2004-08-19 08:00:00,1.2,1060.75,7.79038156489745,890.5,53.0,721.25,57.0,1697.0,894.0,29.0,48.525001525879,1.91326707348576
2004-08-19 09:00:00,1.0,1011.75,6.26998827639767,824.25,31.0,802.5,39.0,1611.75,709.75,30.950000762939,42.900000572205,1.89089123786097
2004-08-19 10:00:00,1.2,1030.75,6.48488837579844,834.0,47.0,792.5,47.0,1640.0,737.25,32.52499961853,39.39999961853,1.89821795030595
2004-08-19 11:00:00,1.1,1011.0,6.08516433088984,815.75,33.0,829.75,35.0,1613.75,680.0,36.85000038147,30.924999713898,1.8934224892506
2004-08-19 12:00:00,1.2,1009.25,6.25905106009058,823.75,35.0,821.75,44.0,1606.0,669.5,36.224999427795,30.599999427795,1.81049608533129
2004-08-19 13:00:00,1.1,980.0,5.59692968282261,792.75,32.0,858.25,43.0,1549.25,653.5,37.699999809265,27.724999904633,1.77797329783554
2004-08-19 14:00:00,1.0,960.5,5.80706632784425,802.75,23.0,851.75,34.0,1552.0,617.75,37.124999046326,27.150000095367,1.68743779476435
2004-08-19 15:00:00,1.0,965.75,5.42091601252026,784.25,27.0,870.25,36.0,1530.25,652.0,39.525000572205,24.325000286102,1.7215784892342
2004-08-19 16:00:00,1.2,1021.75,6.810174913241,848.5,32.0,812.75,44.0,1583.25,732.25,39.875,23.75,1.71274454852869
2004-08-19 17:00:00,1.7,1090.5,9.3452210104086,952.75,51.0,723.0,63.0,1687.5,853.25,39.625,24.25,1.72551036352718
2004-08-19 18:00:00,1.7,1063.0,8.48104678992204,918.75,46.0,735.0,60.0,1676.25,821.0,37.224999427795,29.10000038147,1.81852399084261
2004-08-19 19:00:00,1.7,1116.0,9.33225422411612,952.25,62.0,702.0,66.0,1759.0,894.75,33.875,37.074999809265,1.92635302256359
2004-08-19 20:00:00,1.7,1100.5,7.4103512917057,874.5,65.0,722.25,68.0,1747.75,927.25,31.624999523163,43.550000190735,1.99437389459404
2004-08-19 21:00:00,2.15274954391452,1072.0,6.4129120527581,830.75,246.881251619591,756.5,113.075515230071,1676.5,857.25,30.25,47.300000190735,2.00340116506898
2004-08-19 22:00:00,2.15274954391452,1079.75,7.77238684863001,889.75,246.881251619591,722.75,113.075515230071,1701.5,869.25,29.799999713898,49.050001144409,2.02479259928238
2004-08-19 23:00:00,2.15274954391452,1005.0,5.5760978178637,791.75,246.881251619591,809.25,113.075515230071,1637.5,724.5,28.999999523163,51.675000190735,2.03746667834485
2004-08-20 00:00:00,2.15274954391452,998.25,5.25237752206223,776.0,246.881251619591,810.0,113.075515230071,1608.0,664.5,28.549999713898,52.14999961853,2.00357869363969
2004-08-20 01:00:00,2.15274954391452,999.5,4.99638694620094,763.25,246.881251619591,806.5,113.075515230071,1618.75,679.75,27.724999427795,53.675000190735,1.96606143164388
2004-08-20 02:00:00,2.15274954391452,931.5,4.16904910250521,720.0,246.881251619591,858.75,113.075515230071,1561.5,604.5,27.424999713898,53.525000572205,1.92671012821727
2004-08-20 03:00:00,2.15274954391452,808.0,1.43637797205882,539.25,246.881251619591,1205.75,113.075515230071,1382.5,426.5,28.549999713898,48.72500038147,1.87199181833189
2004-08-20 04:00:00,2.15274954391452,795.0,0.95031415031577,494.0,246.881251619591,1398.0,113.075515230071,1353.25,400.25,28.925000190735,48.35000038147,1.89815876184667
2004-08-20 05:00:00,2.15274954391452,886.0,2.4044775354687,613.0,246.881251619591,1075.25,113.075515230071,1483.75,521.5,27.050000190735,54.824999809265,1.93090277224148
2004-08-20 06:00:00,2.15274954391452,974.25,4.54369993341231,740.0,246.881251619591,872.5,113.075515230071,1595.25,703.0,26.125000476837,58.950000762939,1.96691256469384
2004-08-20 07:00:00,2.15274954391452,1112.0,8.90866629489569,935.75,246.881251619591,683.25,113.075515230071,1791.5,965.25,26.700000286102,58.025000572205,2.00230135865026
2004-08-20 08:00:00,2.15274954391452,1175.25,12.8758661419997,1079.5,246.881251619591,591.25,113.075515230071,1930.75,1102.0,27.925000190735,54.925000190735,2.03530871832584
2004-08-20 09:00:00,2.15274954391452,1090.5,8.62467882305587,924.5,246.881251619591,701.25,113.075515230071,1752.75,1058.25,29.724999904633,50.525000572205,2.07674776932066
2004-08-20 10:00:00,2.15274954391452,1065.75,7.77238684863001,889.75,246.881251619591,747.25,113.075515230071,1690.25,906.25,32.224999904633,41.425000190735,1.96237954566082
2004-08-20 11:00:00,2.15274954391452,1031.0,7.7065580782466,887.0,246.881251619591,777.25,113.075515230071,1665.25,843.5,35.599999427795,32.199999332428,1.84081525262372
2004-08-20 12:00:00,2.15274954391452,1004.0,7.25246168751516,867.75,246.881251619591,772.0,113.075515230071,1632.0,763.0,35.674999237061,31.400000095367,1.80251047184006
2004-08-20 13:00:00,2.15274954391452,926.75,3.77732252900744,698.25,246.881251619591,918.5,113.075515230071,1536.5,555.25,35.525000572205,34.85000038147,1.9840950505609
2004-08-20 14:00:00,2.15274954391452,923.5,3.34339610580473,673.0,246.881251619591,960.0,113.075515230071,1521.75,519.5,35.0,35.474998474121,1.96198105414833
2004-08-20 15:00:00,2.15274954391452,911.75,3.30166535310863,670.5,246.881251619591,964.0,113.075515230071,1508.0,507.5,35.125,34.574999809265,1.9254642737653
