date,open,high,low,close,Volume BTC,Volume USD
2020/10/13 17:00,11398.42,11409.38,11353.82,11365.53,301.7890916,3429992.974
2020/10/13 18:00,11355.07,11405.35,11350,11383.24,97.11094947,1105437.244
2020/10/13 19:00,11379.16,11434.84,11373.18,11391.31,309.7393595,3528337.063
2020/10/13 20:00,11388.31,11436.85,11388.31,11435,132.0225081,1509677.38
2020/10/13 21:00,11435,11465,11426.13,11450.28,124.2831613,1423076.996
2020/10/13 22:00,11452.42,11463.94,11425.01,11439.85,45.40167979,519388.4065
2020/10/13 23:00,11445.22,11455.33,11411.86,11427.98,84.92047126,970469.4471
2020/10/14 0:00,11440.28,11492.37,11411.13,11480.55,71.44830045,820265.7857
2020/10/14 1:00,11489.15,11489.84,11437.98,11449.69,47.52706181,544170.1243
2020/10/14 2:00,11452.7,11452.7,11422.24,11426.59,74.71361442,853721.8394
2020/10/14 3:00,11431.06,11461.66,11392.45,11392.45,178.4430341,2032903.344
2020/10/14 4:00,11392.45,11423.5,11367.82,11395.73,171.1394201,1950258.624
2020/10/14 5:00,11392.65,11417.66,11379.23,11411.66,79.99187805,912840.1151
2020/10/14 6:00,11411.16,11431.6,11391.1,11431.6,68.41534768,782096.8885
2020/10/14 7:00,11431.52,11434.9,11391.34,11419.95,58.27197801,665463.0753
2020/10/14 8:00,11418.84,11457.95,11416.06,11445.52,324.8013025,3717519.804
2020/10/14 9:00,11445.52,11455.35,11403.21,11424,189.4389218,2164150.242
2020/10/14 10:00,11427.34,11431.36,11362.14,11383.56,145.4937788,1656237.16
2020/10/14 11:00,11384.29,11423.64,11369.1,11369.91,127.3646476,1448124.58
2020/10/14 12:00,11363.22,11413.25,11356.62,11408.44,97.11517618,1107932.661
2020/10/14 13:00,11416.79,11555.1,11407.63,11530.73,382.8214317,4414210.567
2020/10/14 14:00,11539.09,11540.47,11365,11390.45,470.2765233,5356661.225
2020/10/14 15:00,11395.97,11420,11287.42,11327.15,364.7676626,4131778.029
2020/10/14 16:00,11321.71,11367.43,11306.91,11348.78,115.7764119,1313921.028
2020/10/14 17:00,11348.78,11361.27,11328.11,11343.68,126.0159219,1429484.293
2020/10/14 18:00,11349.48,11362.12,11294.29,11347.22,165.3389942,1876137.942
2020/10/14 19:00,11340.17,11381.46,11339.6,11352.54,92.77634104,1053247.123
2020/10/14 20:00,11348.62,11396.26,11344.74,11387.43,152.2012314,1733180.868
2020/10/14 21:00,11393,11412.97,11380,11380.01,94.12236977,1071113.509
2020/10/14 22:00,11382.32,11420,11382.32,11401.81,144.4455774,1646941.028
2020/10/14 23:00,11400.5,11443.26,11388.52,11428.84,45.54383264,520513.1762
2020/10/15 0:00,11430.49,11431.59,11396.79,11399.17,38.82089846,442526.0211
2020/10/15 1:00,11402.78,11424.67,11374.88,11398.02,116.6175878,1329209.598
2020/10/15 2:00,11393.47,11409.94,11367.07,11371.43,60.26976789,685353.4467
2020/10/15 3:00,11366.45,11390.25,11364.34,11386.11,48.83675788,556060.6973
2020/10/15 4:00,11386.05,11414.83,11373.02,11395.62,58.47088243,666311.9572
2020/10/15 5:00,11395.62,11416.32,11379.15,11411.6,86.52462354,987384.394
2020/10/15 6:00,11406,11430.69,11385.42,11406.17,157.84708,1800430.628
2020/10/15 7:00,11406.37,11415.36,11382.54,11405.19,231.1153926,2635914.965
2020/10/15 8:00,11401.99,11409.82,11336.89,11352.75,336.8884007,3824609.791
2020/10/15 9:00,11343.59,11350.97,11250.01,11312.32,539.8176235,6106589.699
2020/10/15 10:00,11309.93,11348.51,11305.67,11334.74,143.4416251,1625873.525
2020/10/15 11:00,11334.94,11360.81,11308.36,11317.62,308.0644801,3486556.721
2020/10/15 12:00,11314.1,11403.1,11278.3,11380.22,378.2223005,4304252.988
2020/10/15 13:00,11381.57,11423,11360.24,11410.52,122.9520386,1402946.695
2020/10/15 14:00,11410.52,11410.52,11364.71,11396.41,69.23976926,789084.7988
2020/10/15 15:00,11392,11423.62,11379.17,11410.42,127.1677928,1451037.926
2020/10/15 16:00,11405.63,11486.17,11373,11389.75,494.7253904,5634798.516
2020/10/15 17:00,11389.76,11488.19,11387.86,11474.03,213.5490949,2450268.721
2020/10/15 18:00,11475.65,11499.26,11460,11476.07,181.1462055,2078846.534
2020/10/15 19:00,11479.89,11543.78,11479.89,11532.98,170.2369069,1963338.843
2020/10/15 20:00,11537.52,11623.6,11527.71,11547.45,507.55769,5860997.047
2020/10/15 21:00,11545.9,11547.45,11455.23,11500.84,275.6220931,3169885.593
2020/10/15 22:00,11503.24,11525.53,11484.92,11484.99,91.88702002,1055321.506
2020/10/15 23:00,11485.01,11517.68,11480,11511.11,105.4081344,1213364.63
2020/10/16 0:00,11506.53,11518.53,11474.7,11510.21,51.40407606,591671.7103
2020/10/16 1:00,11516.47,11547.96,11514.21,11538.2,38.12668911,439913.3643
2020/10/16 2:00,11540.72,11548.65,11516.92,11525.1,38.26035859,440954.4588
2020/10/16 3:00,11528.47,11540.01,11492.83,11515.38,64.81437624,746362.1719
2020/10/16 4:00,11514.91,11517.61,11200,11275.51,993.6364567,11203757.8
2020/10/16 5:00,11272.94,11368.94,11272.94,11349.09,193.7967434,2199416.683
2020/10/16 6:00,11349,11365.64,11316.2,11339.75,96.30993494,1092130.585
2020/10/16 7:00,11330.91,11348.44,11313.6,11317.39,162.1860951,1835523.29
2020/10/16 8:00,11317.16,11350,11305.68,11310.3,125.3679443,1417949.06
2020/10/16 9:00,11307.83,11307.83,11219.61,11254.91,307.1556352,3457009.03
2020/10/16 10:00,11256.2,11334.91,11248.55,11305.97,114.2826632,1292076.362
2020/10/16 11:00,11307.55,11401.22,11304.04,11370.63,149.8515202,1703906.191
2020/10/16 12:00,11375.25,11401.98,11346.35,11374.78,138.6431577,1577035.418
2020/10/16 13:00,11375.45,11392.35,11335.31,11353,159.3021318,1808557.103
2020/10/16 14:00,11360.93,11393.04,11318.67,11336.92,146.8879206,1665256.605
2020/10/16 15:00,11336.56,11343.9,11283.37,11337.45,433.6291173,4916248.436
2020/10/16 16:00,11339.26,11358.96,11312.44,11347.81,269.7620225,3061208.177
2020/10/16 17:00,11348.27,11362.14,11325.14,11340.62,146.682452,1663469.949
2020/10/16 18:00,11343.24,11379.98,11339.58,11373.96,83.59192822,950771.2479
2020/10/16 19:00,11376.91,11379.48,11320.85,11320.85,220.8660999,2500391.988
2020/10/16 20:00,11319,11327.72,11282.72,11319.93,273.2027081,3092635.532
2020/10/16 21:00,11317.77,11348.51,11303.27,11340.07,41.87522194,474867.9481
2020/10/16 22:00,11348.51,11359.65,11326.47,11351.75,26.85163444,304813.0413
2020/10/16 23:00,11355.32,11360.55,11313.13,11321.86,32.73759813,370650.5028
2020/10/17 0:00,11331.88,11333.59,11266.18,11306.1,62.23651789,703652.2949
2020/10/17 1:00,11307.74,11353.84,11296.87,11334.76,47.9770649,543808.5161
2020/10/17 2:00,11334.9,11355.65,11324.6,11351.64,23.79202416,270078.4931
2020/10/17 3:00,11352.53,11375.71,11327.25,11368.7,43.96206025,499791.4744
2020/10/17 4:00,11368.7,11375.53,11346.04,11355.44,60.67971544,689044.8679
2020/10/17 5:00,11355.45,11372.93,11345.54,11363.2,34.10490201,387540.8225
2020/10/17 6:00,11361.6,11388.97,11345.76,11358.61,64.19603681,729177.7457
2020/10/17 7:00,11354.63,11374.62,11344.4,11353.59,58.938959,669168.7755
2020/10/17 8:00,11357.53,11368.02,11320.03,11322.92,71.72708241,812160.016
2020/10/17 9:00,11320.6,11344.23,11314.35,11338.15,32.20127478,365102.8836
2020/10/17 10:00,11338.15,11360.62,11332.5,11356.67,30.50031648,346382.0292
2020/10/17 11:00,11354.5,11362.14,11338.29,11346.1,44.57913701,505799.3464
2020/10/17 12:00,11344.82,11361.98,11328.11,11361.98,37.00283423,420425.4625
2020/10/17 13:00,11360.09,11362.14,11316.6,11330.72,63.04300671,714322.657
2020/10/17 14:00,11325.13,11368.95,11264.01,11362.73,140.4812283,1596250.267
2020/10/17 15:00,11362.73,11415.48,11326.85,11340.12,93.03134984,1054986.671
2020/10/17 16:00,11337.4,11350,11307.75,11328.03,52.99774154,600360.0061
2020/10/17 17:00,11322.81,11350,11317.41,11344.71,36.02385427,408680.1798
2020/10/17 18:00,11350,11356.82,11336.72,11349.63,11.28390435,128068.1393
2020/10/17 19:00,11349.63,11367.42,11337.85,11342.91,12.91653511,146511.0953
2020/10/17 20:00,11344.6,11367.98,11323.23,11352.89,32.55710995,369617.288
2020/10/17 21:00,11348.9,11370.68,11337.25,11350.72,39.75151861,451208.3573
2020/10/17 22:00,11343.74,11359.4,11335.24,11343.33,15.77582702,178950.4119
2020/10/17 23:00,11343.34,11375.04,11341.55,11365.8,14.66019768,166624.8748
2020/10/18 0:00,11363.4,11394.7,11352.79,11376.75,29.76556003,338635.3351
2020/10/18 1:00,11373.96,11405,11373.39,11397.47,51.60188469,588130.9327
2020/10/18 2:00,11403.1,11405.3,11372.52,11382.02,43.09129412,490465.9715
2020/10/18 3:00,11383.5,11393.52,11370.12,11375.67,8.437538,95982.6479
2020/10/18 4:00,11375.56,11394.91,11371.63,11377.08,18.60708469,211694.2911
2020/10/18 5:00,11377.79,11408.23,11375.26,11397.16,16.68473614,190158.6073
2020/10/18 6:00,11406.63,11479,11386.68,11450,95.04956856,1088317.56
2020/10/18 7:00,11457.95,11464.07,11436.15,11457.72,32.20811738,369031.5907
2020/10/18 8:00,11457.79,11484.1,11420.98,11433.32,40.61093119,464317.7718
2020/10/18 9:00,11430.61,11441.43,11409.04,11409.12,28.63284598,326675.5757
2020/10/18 10:00,11414.37,11433.64,11405.9,11419.89,57.85783002,660730.0545
2020/10/18 11:00,11419.89,11434.98,11411.2,11426.61,53.87384112,615595.3717
2020/10/18 12:00,11430.45,11444.03,11417.99,11425.6,26.43254889,302007.7306
2020/10/18 13:00,11428.04,11449,11427.82,11448,26.29184837,300989.0801
2020/10/18 14:00,11446.55,11500,11424.61,11442.7,97.53239649,1116033.953
2020/10/18 15:00,11447.81,11471.02,11433.65,11455.55,42.47508363,486575.4443
2020/10/18 16:00,11466.12,11478.54,11439.08,11465.2,23.19287279,265910.9251
2020/10/18 17:00,11465.61,11477.29,11451.21,11477.29,16.19205048,185840.8591
2020/10/18 18:00,11475.45,11485,11448.34,11448.34,15.46918398,177096.4777
2020/10/18 19:00,11448.86,11463.7,11443.6,11445.35,30.42869256,348267.0364
2020/10/18 20:00,11445.09,11450,11421.32,11450,16.29904484,186624.0634
2020/10/18 21:00,11445.88,11472.85,11440,11465.94,18.42421714,211250.9683
2020/10/18 22:00,11459.59,11483,11455.01,11468.46,32.5716104,373546.211
2020/10/18 23:00,11462.85,11526.34,11461.99,11519.97,225.4379098,2597037.958
2020/10/19 0:00,11518.58,11551.98,11451.45,11484.64,186.4508479,2141320.866
2020/10/19 1:00,11476.17,11487.25,11463.7,11471.71,27.96841411,320845.5358
2020/10/19 2:00,11465.19,11478.96,11441.5,11469.88,59.10989901,677983.4485
2020/10/19 3:00,11466.43,11468.95,11416.79,11429.6,68.78690972,786206.8633
2020/10/19 4:00,11420.4,11454.52,11409.94,11444.72,23.76155749,271944.3722
2020/10/19 5:00,11441.37,11454.37,11421.35,11450.78,40.37243522,462295.8738
2020/10/19 6:00,11440.58,11469.64,11422.35,11458.33,59.72718905,684373.8421
2020/10/19 7:00,11455.99,11474.17,11444.5,11467.35,136.2289633,1562185.202
2020/10/19 8:00,11463.13,11475.89,11446.11,11470.77,67.56283307,774997.7187
2020/10/19 9:00,11466.91,11492.37,11455.35,11492.37,109.0995945,1253812.907
2020/10/19 10:00,11488.54,11500.21,11463.32,11486.52,100.7391627,1157142.407
2020/10/19 11:00,11483.83,11533.8,11473.17,11480.76,152.1268148,1746531.45
2020/10/19 12:00,11482.15,11540.72,11477.54,11521.98,143.1639749,1649532.456
2020/10/19 13:00,11526.29,11685,11526.29,11650.18,802.0403977,9343915.001
2020/10/19 14:00,11649.47,11687,11612.08,11665,628.4108114,7330412.115
2020/10/19 15:00,11665,11827.34,11645.13,11818.28,1293.57534,15287835.57
2020/10/19 16:00,11811.81,11840,11755,11768.77,520.3173578,6123495.311
2020/10/19 17:00,11769.46,11785,11728.17,11734.4,288.1907716,3381745.79
2020/10/19 18:00,11732.7,11760.15,11672.5,11672.5,279.4836734,3262273.178
2020/10/19 19:00,11675.46,11701.63,11666.63,11698.73,159.3429236,1864109.84
2020/10/19 20:00,11700.69,11736.18,11671.8,11730.31,75.166479,881726.1003
2020/10/19 21:00,11730.35,11764.38,11703.91,11761.96,99.65380716,1172124.094
2020/10/19 22:00,11750.45,11786.67,11721.9,11742.63,88.22535307,1035997.678
2020/10/19 23:00,11744.14,11764.14,11716.07,11764.14,50.42847782,593247.6731
2020/10/20 0:00,11759.2,11759.72,11705.04,11726.91,78.27364695,917908.0132
2020/10/20 1:00,11729.83,11746.28,11680,11695,190.3171068,2225758.564
2020/10/20 2:00,11699.76,11736.13,11691.35,11727.46,57.88187423,678807.3648
2020/10/20 3:00,11725.31,11771.42,11710.2,11740.3,73.94497429,868136.1817
2020/10/20 4:00,11744.41,11760.59,11719.03,11722.53,60.82973787,713078.4271
2020/10/20 5:00,11722.53,11764.38,11714.46,11763.72,71.62027047,842520.8081
2020/10/20 6:00,11759.46,11806.67,11744.86,11795.9,96.3803039,1136892.427
2020/10/20 7:00,11791,11859.99,11719.79,11740.13,663.3341179,7787628.778
2020/10/20 8:00,11740,11767.05,11711.57,11743.29,217.1289105,2549807.763
2020/10/20 9:00,11743.29,11830,11733.17,11800,93.52342302,1103576.392
2020/10/20 10:00,11793.95,11851,11780.78,11845.04,131.5705208,1558458.081
2020/10/20 11:00,11841.44,11943.35,11730,11778.31,732.6038299,8628835.016
2020/10/20 12:00,11780.76,11899.96,11768.49,11882.87,152.9211844,1817142.555
2020/10/20 13:00,11892.08,11954,11837.21,11934.46,265.8656317,3172962.747
2020/10/20 14:00,11932.58,11964,11880.7,11923.03,224.8158099,2680485.646
2020/10/20 15:00,11923,11995,11880.7,11933.64,449.6366044,5365801.367
2020/10/20 16:00,11934.94,11998.33,11902.33,11970.54,400.241028,4791101.235
2020/10/20 17:00,11977.38,12059.94,11947.63,11973.98,525.7321978,6295106.822
2020/10/20 18:00,11967.3,11985.08,11927.8,11970.25,137.9577531,1651388.794
2020/10/20 19:00,11969.48,11989.88,11888,11925,281.0864822,3351956.3
2020/10/20 20:00,11925.39,11925.39,11863.58,11908.5,301.5503222,3591012.012
2020/10/20 21:00,11901.42,11942.12,11885.14,11929.89,88.80650365,1059451.82
2020/10/20 22:00,11934.96,11970.81,11933.25,11966.85,412.949833,4941708.709
2020/10/20 23:00,11963.89,11974.99,11900.9,11921.11,150.8652575,1798481.33
2020/10/21 0:00,11921.33,12000,11899.1,11995,146.4430142,1756583.955
2020/10/21 1:00,11995,12036.98,11974.87,12008.7,295.4359439,3547801.619
2020/10/21 2:00,12005,12142,11988.93,12123.91,596.6596125,7233847.442
2020/10/21 3:00,12135.79,12249,12130.2,12201.72,813.8921883,9930884.591
2020/10/21 4:00,12201.55,12313.64,12188.16,12294.5,368.5717862,4531405.826
2020/10/21 5:00,12294.23,12301.96,12232.24,12250,448.7142883,5496750.032
2020/10/21 6:00,12250,12300,12237.76,12250.15,678.8406141,8315899.349
2020/10/21 7:00,12250.25,12259.47,12137.14,12190.56,1250.231212,15241018.61
2020/10/21 8:00,12200.03,12211.34,12149.9,12160,289.7958617,3523917.679
2020/10/21 9:00,12160,12215.78,12139.02,12204.81,295.6778468,3608691.941
2020/10/21 10:00,12210.12,12270.5,12207.24,12229.58,223.3437471,2731400.223
2020/10/21 11:00,12231.97,12393.76,12188.17,12350,1275.957602,15758076.38
2020/10/21 12:00,12350,12454.21,12285.24,12424.15,944.563455,11735398.05
2020/10/21 13:00,12429.56,12494.74,12372.31,12490.75,914.4464787,11422122.35
2020/10/21 14:00,12494.9,12865,12441,12749.89,2763.744605,35237439.71
2020/10/21 15:00,12744.22,12762.48,12617.31,12748.06,1328.25019,16932613.12
2020/10/21 16:00,12758.29,12918.29,12737.57,12840.4,1110.239005,14255912.92
2020/10/21 17:00,12844.36,12879.65,12728.37,12784.18,366.6385836,4687173.648
2020/10/21 18:00,12785.87,12815,12741.34,12790.37,417.2714296,5337055.974
2020/10/21 19:00,12784.67,12811.5,12680.35,12702.2,729.2471719,9263043.426
2020/10/21 20:00,12702.2,12864.21,12700,12856.5,530.5701164,6821274.701
2020/10/21 21:00,12856.5,13010,12777.36,12926.83,994.2468312,12852459.76
2020/10/21 22:00,12943.43,13222.81,12916.78,13216.17,1513.554541,20003394.12
2020/10/21 23:00,13223.21,13235,12749.07,12802.67,1797.278737,23009966.57
2020/10/22 0:00,12802.63,12949.37,12794.95,12926.09,191.2545588,2472173.64
2020/10/22 1:00,12914.94,12923.53,12862.66,12862.97,117.5082852,1511505.548
2020/10/22 2:00,12862.99,12877.05,12710,12808.69,264.2965767,3385292.919
2020/10/22 3:00,12809.48,12833.3,12731,12734,140.5134449,1789298.207
2020/10/22 4:00,12731,12788.84,12687.96,12759.6,221.2416389,2822954.816
2020/10/22 5:00,12755,12810.5,12705.43,12769.81,297.6634929,3801106.249
2020/10/22 6:00,12781.77,12844.37,12775.53,12818.78,199.2109615,2553641.489
2020/10/22 7:00,12818,12818,12726.26,12773.45,112.9947537,1443332.836
2020/10/22 8:00,12761.06,12864.21,12754.41,12827.89,460.854959,5911796.721
2020/10/22 9:00,12821.4,12929.39,12686.73,12880.44,737.3124645,9496908.961
2020/10/22 10:00,12879.68,12994.54,12856.63,12964.92,371.6813195,4818818.573
2020/10/22 11:00,12964.92,13043.66,12935,12985.74,735.2978369,9548386.532
2020/10/22 12:00,12983.57,12984.04,12806.35,12864.96,308.0262606,3962745.521
2020/10/22 13:00,12864.96,12980.48,12855.33,12945.14,270.0610477,3495978.07
2020/10/22 14:00,12947.34,12947.36,12866.49,12944.87,712.2125351,9219498.679
2020/10/22 15:00,12945.83,12988.27,12918.34,12956.05,283.8209904,3677198.943
2020/10/22 16:00,12957.13,13089.94,12935.91,13067.41,547.8039699,7158379.075
2020/10/22 17:00,13073.42,13098.61,12961.36,13069.09,371.9439423,4860968.856
2020/10/22 18:00,13061.69,13082.09,13019.47,13055.31,239.1753156,3122507.89
2020/10/22 19:00,13058.49,13163,13039.7,13091.85,529.3689274,6930418.592
2020/10/22 20:00,13089.25,13194,13089.25,13125.19,279.2755481,3665544.631
2020/10/22 21:00,13125.19,13168.06,12976.91,13150.02,647.1922899,8510591.556
2020/10/22 22:00,13151.73,13208.25,13000,13012.29,1042.086616,13559933.25
2020/10/22 23:00,13014.68,13069.03,12949.37,12983.26,196.7644502,2554644.016
2020/10/23 0:00,12983.26,12988.27,12848.79,12931.48,307.969831,3982505.711
2020/10/23 1:00,12928.15,12959.42,12899.84,12917.54,98.30331818,1269837.045
2020/10/23 2:00,12919.62,13010.56,12895.18,13001.09,102.0023387,1326141.585
2020/10/23 3:00,13009.5,13020.38,12966.59,12976.82,50.90756231,660618.2727
2020/10/23 4:00,12980,12998.76,12924.03,12934.12,157.3548724,2035246.803
2020/10/23 5:00,12927.7,12996.06,12922,12992.62,150.0979482,1950165.604
2020/10/23 6:00,12996.06,12999.26,12868,12887.38,491.6364546,6335905.812
2020/10/23 7:00,12879.65,12924.04,12872.93,12891.27,218.2535169,2813565.015
2020/10/23 8:00,12886.21,12950,12861,12924.29,456.1580584,5895519.033
2020/10/23 9:00,12917.36,12985.34,12915.39,12959.22,171.9786242,2228708.826
2020/10/23 10:00,12959.22,13036.72,12955,13029.29,311.5042591,4058679.328
2020/10/23 11:00,13023.91,13037.26,12970,12971.93,298.5746701,3873089.72
2020/10/23 12:00,12976.04,12985.02,12945.83,12985,162.1080436,2104972.946
2020/10/23 13:00,12985,13022.06,12951.99,12965.87,100.7672702,1306535.326
2020/10/23 14:00,12956.89,12970.2,12905.75,12942.23,122.7321111,1588427.21
2020/10/23 15:00,12936.76,12969.2,12905.32,12932.18,157.8575365,2041442.076
2020/10/23 16:00,12930.39,12961.67,12729.82,12797.43,691.9433202,8855096.204
2020/10/23 17:00,12798.5,12832.64,12753.12,12798.8,202.8892805,2596739.323
2020/10/23 18:00,12804.59,12884.76,12802.19,12863.06,124.0437925,1595582.746
2020/10/23 19:00,12864.29,12934.77,12851.55,12931,177.5830016,2296325.793
2020/10/23 20:00,12929.93,12957.14,12900.67,12939.85,149.2777848,1931632.144
2020/10/23 21:00,12939.04,12940.28,12884.44,12914.78,111.4023695,1438737.094
2020/10/23 22:00,12914.78,12955.93,12905.79,12949.22,58.6267339,759170.4752
2020/10/23 23:00,12955,12988.27,12937.9,12941.59,122.4252214,1584377.021
2020/10/24 0:00,12940.03,12945.45,12887.38,12921.78,105.8381012,1367616.66
2020/10/24 1:00,12933.67,12985,12918.55,12972.88,99.37881494,1289229.441
2020/10/24 2:00,12977.71,12998,12958.7,12993.24,35.83698292,465638.52
2020/10/24 3:00,12998,13025,12967.54,12980.09,87.93089586,1141350.942
2020/10/24 4:00,12980.09,13014.47,12967.98,12981.31,26.45781848,343457.1436
2020/10/24 5:00,12982.78,12990.5,12950,12980.67,16.87554201,219055.8419
2020/10/24 6:00,12980.67,12998.44,12958.96,12970.5,26.70978676,346439.2892
2020/10/24 7:00,12970.56,12995.53,12930.31,12932.76,107.9786868,1396462.442
2020/10/24 8:00,12937.11,12965.95,12923.57,12950.97,80.49841711,1042532.585
2020/10/24 9:00,12945.25,12974.25,12922.45,12963.55,46.0765777,597316.0188
2020/10/24 10:00,12963.55,13002.13,12941.92,12992.55,147.0115969,1910055.523
2020/10/24 11:00,12990.26,13015.08,12973.34,13006.81,54.66555001,711024.4225
2020/10/24 12:00,13009.73,13018,12981.69,12992.5,71.15065885,924424.9351
2020/10/24 13:00,12992.08,13011.97,12977.11,13001.45,51.3955732,668216.9752
2020/10/24 14:00,13005.21,13103.93,12947.71,13079.22,742.7912442,9715130.096
2020/10/24 15:00,13080,13182.83,13080,13117.3,391.7658376,5138910.021
2020/10/24 16:00,13117.32,13136.76,13043.22,13097.79,113.3618258,1484789.388
2020/10/24 17:00,13091.38,13160.8,13091.38,13145.01,93.36997756,1227349.289
2020/10/24 18:00,13145.01,13148.59,13097.79,13122.08,32.58955259,427642.7163
2020/10/24 19:00,13114.03,13145,13090,13132.25,63.39048937,832459.754
2020/10/24 20:00,13132.25,13145,13104.8,13119.18,138.1483293,1812392.799
2020/10/24 21:00,13117.94,13145,13053.61,13083.95,190.9182222,2497964.473
2020/10/24 22:00,13074.25,13109,13059.75,13080.67,63.06852645,824978.5819
2020/10/24 23:00,13082.34,13129.26,13080.51,13122.73,33.61432549,441111.7175
2020/10/25 0:00,13115.18,13145,13079.56,13137.65,127.6895363,1677540.437
2020/10/25 1:00,13145,13176.59,13125.11,13147.64,318.4575521,4186965.25
2020/10/25 2:00,13151.88,13170.61,13127.86,13137.59,30.37356076,399035.3881
2020/10/25 3:00,13138.47,13363.53,13138.47,13303.83,445.0893611,5921393.194
2020/10/25 4:00,13305.02,13355.85,13269.9,13319.37,127.9844746,1704672.571
2020/10/25 5:00,13317.97,13317.97,12914.81,12969.86,567.6913431,7362877.243
2020/10/25 6:00,12971.65,13068.23,12934.8,13028.86,136.3565004,1776569.753
2020/10/25 7:00,13027.28,13058.75,13011.69,13046.07,363.2560456,4739063.799
2020/10/25 8:00,13041.86,13045.69,12972.21,13033.69,116.6250123,1520054.257
2020/10/25 9:00,13033.69,13035.2,12986.91,13006.22,150.6180857,1958971.959
2020/10/25 10:00,13009.94,13013.78,12945,12994.01,90.97789577,1182167.687
2020/10/25 11:00,12994.02,12994.02,12903.74,12969.25,102.8785101,1334257.117
2020/10/25 12:00,12958.77,13003.86,12947.18,12985.06,41.85835744,543533.2829
2020/10/25 13:00,12988.64,13021.2,12964.97,12998.55,49.22790624,639891.4007
2020/10/25 14:00,12998.55,13016.72,12980.82,13001.54,60.92894121,792170.0663
2020/10/25 15:00,12997.42,13015.43,12948.44,12958.81,61.95794878,802901.2862
2020/10/25 16:00,12958.81,13019.01,12923.22,13012.53,71.11798035,925424.8528
2020/10/25 17:00,13011.57,13053.42,12999.57,13019.26,57.81724269,752737.7151
2020/10/25 18:00,13013.96,13017.44,12958.13,13000.23,189.593357,2464757.248
2020/10/25 19:00,12999.52,13065.76,12995.7,13048,197.6115585,2578435.615
2020/10/25 20:00,13057.2,13063.86,13027.14,13029.82,44.88428444,584834.1471
2020/10/25 21:00,13029.82,13050,13005.57,13049.95,79.62383258,1039087.034
2020/10/25 22:00,13046.2,13050,12989.06,13016.05,141.0605154,1836050.722
2020/10/25 23:00,13022.01,13049.69,13017.32,13039.09,84.92300628,1107318.722
2020/10/26 0:00,13041.12,13061.52,12982.9,13053.38,110.1211091,1437452.683
2020/10/26 1:00,13061.52,13100,13048.42,13075.51,56.68270856,741155.3226
2020/10/26 2:00,13075.92,13129.26,13059.79,13092.2,32.59203088,426701.3867
2020/10/26 3:00,13094,13143.97,13088.67,13112.98,55.38561801,726270.5013
2020/10/26 4:00,13102.84,13145.02,13054.96,13113.28,32.93800741,431925.3138
2020/10/26 5:00,13111.49,13152.9,13095.71,13107.25,27.19327576,356429.0637
2020/10/26 6:00,13104.33,13115,13066.85,13088.08,58.12293748,760717.6556
2020/10/26 7:00,13085.94,13099.62,13033.37,13037.59,64.02215906,834694.6607
2020/10/26 8:00,13039.07,13074.25,12931.71,13061.82,312.4833371,4081601.102
2020/10/26 9:00,13066.41,13111.86,13045.35,13100,253.7983621,3324758.543
2020/10/26 10:00,13100,13121.38,13066.4,13115,261.9698514,3435734.601
2020/10/26 11:00,13108.89,13204,13108.89,13152.24,597.2313292,7854929.777
2020/10/26 12:00,13154.99,13180.82,13100.04,13139.23,200.5171497,2634640.948
2020/10/26 13:00,13148.28,13250,13126.16,13222.58,610.4530131,8071763.801
2020/10/26 14:00,13219,13244.09,13145.02,13185,390.2236412,5145098.709
2020/10/26 15:00,13180,13180.41,12933.99,12990.95,583.1915876,7576212.755
2020/10/26 16:00,12981.6,13042.07,12820.01,12868.26,586.2408748,7543899.999
2020/10/26 17:00,12856.5,12933.85,12773.5,12888.23,432.0242526,5568027.934
2020/10/26 18:00,12887.28,12986.3,12865.47,12973.45,197.341851,2560204.636
2020/10/26 19:00,12973.45,13024.15,12937.6,13013.35,182.7757519,2378524.832
2020/10/26 20:00,13011.22,13066.41,13002.71,13021.65,219.1873886,2854181.458
2020/10/26 21:00,13016.36,13069.9,13016.36,13033.74,74.64999261,972968.5947
2020/10/26 22:00,13047,13058.5,12998.34,13051.53,215.4265973,2811646.698
2020/10/26 23:00,13057.98,13097.87,13044.88,13066.73,170.6228933,2229483.279
2020/10/27 0:00,13065.1,13137.14,13057.09,13100.65,144.3781889,1891448.121
2020/10/27 1:00,13104.83,13117.09,13067.01,13094.34,198.3710157,2597537.526
2020/10/27 2:00,13094.34,13139.41,13066.41,13078.31,101.4717184,1327078.589
2020/10/27 3:00,13082,13123.94,13076.86,13089,33.88898792,443572.9629
2020/10/27 4:00,13100.36,13139.29,13097.94,13137.14,34.11721902,448202.6827
2020/10/27 5:00,13137.14,13155,13088.67,13093.21,111.8685962,1464719.022
2020/10/27 6:00,13096.61,13107.08,13066.82,13101.87,175.7798812,2303045.151
2020/10/27 7:00,13112.24,13162.08,13090.59,13154.71,99.41151477,1307729.647
2020/10/27 8:00,13153.26,13176.59,13131.32,13150.31,223.6194118,2940664.587
2020/10/27 9:00,13142.86,13150.6,13086.97,13150,189.7412836,2495097.88
2020/10/27 10:00,13146.89,13308.18,13130,13261.15,1152.761655,15286945.22
2020/10/27 11:00,13265.81,13480,13244.96,13446.44,1580.017889,21245615.74
